date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,paso,new_vaccine_doses_administered,active_cases
2022-01-08,BR,BR,Brazil,49303,115,14798947,424526,301597414,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,30,0.0,82.060494,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2168,12170670,301502946,94468,47020
2022-01-09,BR,BR,Brazil,24382,44,14823329,424570,301639432,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,25,32,0.0,74.164078,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12152425,301597414,42018,24338
2022-01-10,BR,BR,Brazil,34788,110,14858117,424680,302072598,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,23,30,0.0,82.18027,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,2059,12154484,301639432,433166,32619
2022-01-11,BR,BR,Brazil,70765,147,14928882,424827,302255781,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,29,0.0,86.261901,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,31014,12185498,302072598,183183,39604
2022-01-12,BR,BR,Brazil,87471,133,15016353,424960,302392225,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,23,21,27,0.0,90.250348,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,26917,12212415,302255781,136444,60421
2022-01-13,BR,BR,Brazil,97986,174,15114339,425134,302696778,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,21,27,0.0,85.821068,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,16767,12229182,302392225,304553,81045
2022-01-14,BR,BR,Brazil,112286,251,15226625,425385,302853249,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,22,33,0.0,69.628951,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,18106,12247288,302696778,156471,93929
2022-01-15,BR,BR,Brazil,48520,175,15275145,425560,302982848,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,27,35,0.0,49.877985,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12216169,302853249,129599,48345
2022-01-16,BR,BR,Brazil,24934,74,15300079,425634,303990283,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,24,34,0.0,54.919002,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12187293,302982848,1007435,24860
2022-01-17,BR,BR,Brazil,74134,121,15374213,425755,305134401,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,25,35,0.0,54.190964,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,35108,12222401,303990283,1144118,38905
2022-01-18,BR,BR,Brazil,137103,351,15511316,426106,305549728,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,24,34,0.0,65.245266,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,69035,12291436,305134401,415327,67717
2022-01-19,BR,BR,Brazil,204854,338,15716170,426444,305846569,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,23,33,0.0,67.459451,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,75216,12366652,305549728,296841,129300
2022-01-20,BR,BR,Brazil,168495,350,15884665,426794,306321576,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,23,34,0.0,66.725339,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3621,12370273,305846569,475007,164524
2022-01-21,BR,BR,Brazil,166539,358,16051204,427152,306623497,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,23,34,0.0,61.495077,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12362644,306321576,301921,166181
2022-01-22,BR,BR,Brazil,157393,238,16208597,427390,307124886,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,24,35,0.0,55.495699,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,4009,12366653,306623497,501389,153146
2022-01-23,BR,BR,Brazil,135080,296,16343677,427686,307195364,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,25,35,0.0,62.515462,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,1243,12367896,307124886,70478,133541
2022-01-24,BR,BR,Brazil,83340,259,16427017,427945,307803551,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,23,35,0.0,66.346461,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12353109,307195364,608187,83081
2022-01-25,BR,BR,Brazil,183722,487,16610739,428432,308155994,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,24,31,0.0,69.351599,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,91519,12444628,307803551,352443,91716
2022-01-26,BR,BR,Brazil,224567,570,16835306,429002,308639778,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,21,31,0.0,79.535191,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,109891,12554519,308155994,483784,114106
2022-01-27,BR,BR,Brazil,228954,672,17064260,429674,309240912,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,31,0.0,68.110142,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,61989,12616508,308639778,601134,166293
2022-01-28,BR,BR,Brazil,269968,799,17334228,430473,309748802,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,24,29,0.0,76.909008,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,64757,12681265,309240912,507890,204412
2022-01-29,BR,BR,Brazil,179816,640,17514044,431113,310027494,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,23,29,0.0,78.383461,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,0,12678110,309748802,278692,179176
2022-01-30,BR,BR,Brazil,134175,330,17648219,431443,310080354,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,23,28,0.0,83.976481,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,3991,12682101,310027494,52860,129854
2022-01-31,BR,BR,Brazil,77947,284,17726166,431727,310673023,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,27,0.0,85.049076,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,32692,12714793,310080354,592669,44971
2022-02-01,BR,BR,Brazil,193465,929,17919631,432656,311073543,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,28,0.0,88.89264,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,156919,12871712,310673023,400520,35617
2022-02-02,BR,BR,Brazil,172903,893,18092534,433549,311604543,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,24,30,0.0,79.525286,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,110668,12982380,311073543,531000,61342
2022-02-03,BR,BR,Brazil,298408,1041,18390942,434590,312144194,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,22,30,0.0,77.894089,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,138477,13120857,311604543,539651,158890
2022-02-04,BR,BR,Brazil,184311,493,18575253,435083,312870285,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,24,33,0.0,68.403057,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,15159,13136016,312144194,726091,168659
2022-02-05,BR,BR,Brazil,197442,1308,18772695,436391,313289153,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,23,35,0.0,59.885561,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,48902,13184918,312870285,418868,147232
2022-02-06,BR,BR,Brazil,59737,391,18832432,436782,313468730,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,32,0.0,71.440787,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,51340,13236258,313289153,179577,8006
2022-02-07,BR,BR,Brazil,66583,428,18899015,437210,314049048,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,22,31,0.0,76.136043,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,66583,13302841,313468730,580318,0
2022-02-08,BR,BR,Brazil,177027,1189,19076042,438399,314350955,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,22,30,0.0,81.438366,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,177027,13479868,314049048,301907,0
2022-02-09,BR,BR,Brazil,178814,1264,19254856,439663,314811397,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,23,33,0.0,67.605934,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,178814,13658682,314350955,460442,0
2022-02-10,BR,BR,Brazil,164066,943,19418922,440606,315575411,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,22,29,0.0,82.675695,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,143657,13802339,314811397,764014,19466
2022-02-11,BR,BR,Brazil,166009,1135,19584931,441741,316283121,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,29,0.0,87.768292,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,121364,13923703,315575411,707710,43510
2022-02-12,BR,BR,Brazil,140234,896,19725165,442637,316594700,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,24,30,0.0,79.193238,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,117259,14040962,316283121,311579,22079
2022-02-13,BR,BR,Brazil,54220,314,19779385,442951,316830984,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,31,0.0,70.741253,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,54220,14095182,316594700,236284,0
2022-02-14,BR,BR,Brazil,58540,473,19837925,443424,317210034,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,31,0.0,74.254203,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,58540,14153722,316830984,379050,0
2022-02-15,BR,BR,Brazil,120549,854,19958474,444278,317516127,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,24,32,0.0,74.694627,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,120549,14274271,317210034,306093,0
2022-02-16,BR,BR,Brazil,147734,1085,20106208,445363,317958056,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,27,22,32,0.0,78.162935,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,147734,14422005,317516127,441929,0
2022-02-17,BR,BR,Brazil,131049,1128,20237257,446491,318390382,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,19,28,0.0,86.116846,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,131049,14553054,317958056,432326,0
2022-02-18,BR,BR,Brazil,121027,1127,20358284,447618,319421801,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,26,20,32,0.0,72.234354,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,117973,14671027,318390382,1031419,1927
2022-02-19,BR,BR,Brazil,108725,851,20467009,448469,319815181,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,21,26,0.0,85.653075,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,108725,14779752,319421801,393380,0
2022-02-20,BR,BR,Brazil,40625,406,20507634,448875,319943053,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,26,0.0,82.190275,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,40625,14820377,319815181,127872,0
2022-02-21,BR,BR,Brazil,37339,318,20544973,449193,320265514,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,24,22,28,0.0,83.049609,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,37339,14857716,319943053,322461,0
2022-02-22,BR,BR,Brazil,105776,816,20650749,450009,320600849,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,23,33,0.0,66.937515,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,105776,14963492,320265514,335335,0
2022-02-23,BR,BR,Brazil,133563,999,20784312,451008,321165496,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,23,33,0.0,64.752651,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,133563,15097055,320600849,564647,0
2022-02-24,BR,BR,Brazil,93757,971,20878069,451979,321680333,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,25,22,31,0.0,76.721534,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,93757,15190812,321165496,514837,0
2022-02-25,BR,BR,Brazil,91595,770,20969664,452749,322198727,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,22,35,0.0,61.711814,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,91595,15282407,321680333,518394,0
2022-02-26,BR,BR,Brazil,73808,753,21043472,453502,322385124,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,30,24,35,0.0,62.593177,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,73808,15356215,322198727,186397,0
2022-02-27,BR,BR,Brazil,24054,221,21067526,453723,322467819,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,29,25,33,0.0,67.609565,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,24054,15380269,322385124,82695,0
2022-02-28,BR,BR,Brazil,19516,199,21087042,453922,322951237,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,-14,-53,8515770,13.9,10.4,12.8,10.119,2.1643,28,24,33,0.0,70.884011,21846507,8241430,134981,75.672,188.528,91.421,29.9,16.6,19516,15399785,322467819,483418,0
